tpep_pickup_datetime,tpep_dropoff_datetime,trip_distance,fare_amount,pickup_zip,dropoff_zip
2016-01-30T23:58:46.000Z,2016-01-31T00:03:55.000Z,0.8,5.5,10002,10009
2016-01-11T07:38:39.000Z,2016-01-11T07:44:53.000Z,1.56,7.0,10023,10110
2016-01-30T23:28:20.000Z,2016-01-30T23:55:32.000Z,6.3,23.0,10013,10029
2016-01-15T11:14:14.000Z,2016-01-15T12:06:30.000Z,11.52,46.0,11422,11371
2016-01-17T14:55:31.000Z,2016-01-17T15:16:28.000Z,3.67,17.0,10022,10026
2016-01-09T18:19:41.000Z,2016-01-09T18:23:24.000Z,0.43,4.5,10119,10018
2016-01-18T02:35:19.000Z,2016-01-18T03:05:19.000Z,13.1,38.0,10199,11214
2016-01-03T17:38:23.000Z,2016-01-03T18:00:06.000Z,3.66,17.0,10111,11109
2016-01-08T14:51:39.000Z,2016-01-08T14:53:55.000Z,0.5,4.0,10021,10021
2016-01-31T16:54:24.000Z,2016-01-31T17:02:45.000Z,1.2,7.5,10029,10162
2016-01-15T09:07:44.000Z,2016-01-15T09:20:54.000Z,1.52,10.0,10069,10112
2016-01-05T19:15:15.000Z,2016-01-05T19:19:55.000Z,0.92,5.5,10014,10011
2016-01-18T18:22:20.000Z,2016-01-18T18:38:20.000Z,1.78,11.0,10014,10003
2016-01-19T18:45:59.000Z,2016-01-19T19:21:46.000Z,10.7,35.0,11371,10023
2016-01-15T11:38:47.000Z,2016-01-15T11:51:17.000Z,1.39,9.0,10011,10012
2016-01-02T22:16:48.000Z,2016-01-02T22:34:44.000Z,9.95,28.0,11371,10472
2016-01-01T16:04:56.000Z,2016-01-01T16:11:30.000Z,1.2,6.5,10103,10167
2016-01-15T10:29:49.000Z,2016-01-15T10:34:22.000Z,0.71,5.0,10001,10103
2016-01-01T11:47:11.000Z,2016-01-01T11:59:31.000Z,2.91,11.5,10002,10119
2016-01-30T15:18:56.000Z,2016-01-30T15:23:42.000Z,1.03,5.5,10016,10003
2016-01-14T18:02:25.000Z,2016-01-14T18:13:07.000Z,1.8,9.0,10162,10019
2016-01-30T15:42:17.000Z,2016-01-30T16:03:33.000Z,2.5,14.0,10017,10012
2016-01-10T03:17:43.000Z,2016-01-10T03:24:00.000Z,1.88,7.5,10003,10017
2016-01-21T14:31:47.000Z,2016-01-21T14:35:11.000Z,1.1,5.5,10025,10027
2016-01-29T15:05:54.000Z,2016-01-29T15:18:37.000Z,2.09,10.0,10112,10011
2016-01-29T07:58:58.000Z,2016-01-29T08:03:29.000Z,0.6,5.0,10199,10001
2016-01-08T19:54:54.000Z,2016-01-08T20:00:36.000Z,0.49,5.0,10003,10001
2016-01-16T19:23:20.000Z,2016-01-16T19:34:07.000Z,2.0,9.5,10011,10271
2016-01-28T14:07:21.000Z,2016-01-28T14:15:55.000Z,1.0,7.0,10021,10065
2016-01-15T12:32:59.000Z,2016-01-15T12:44:23.000Z,1.8,9.5,10199,10110
2016-01-14T04:32:58.000Z,2016-01-14T04:37:53.000Z,0.98,5.5,10020,10167
2016-01-20T17:19:46.000Z,2016-01-20T17:25:03.000Z,0.98,5.5,10022,10021
2016-01-26T10:11:13.000Z,2016-01-26T10:25:55.000Z,1.69,10.0,10110,10021
2016-01-07T18:36:52.000Z,2016-01-07T18:46:15.000Z,1.1,7.5,10171,10017
2016-01-21T13:25:13.000Z,2016-01-21T13:33:44.000Z,1.2,7.5,10153,10021
2016-01-29T17:46:22.000Z,2016-01-29T18:32:01.000Z,7.26,32.0,10002,10115
2016-01-10T09:10:53.000Z,2016-01-10T09:17:07.000Z,1.15,6.0,10018,10119
2016-01-17T13:34:31.000Z,2016-01-17T13:45:03.000Z,1.52,8.5,10044,10153
2016-01-27T20:19:16.000Z,2016-01-27T20:28:12.000Z,3.12,11.5,10002,11211
2016-01-27T14:37:28.000Z,2016-01-27T14:51:00.000Z,0.93,9.5,10009,10003
2016-01-22T18:46:07.000Z,2016-01-22T18:58:24.000Z,1.9,10.0,10119,10012
2016-01-14T15:57:20.000Z,2016-01-14T16:16:56.000Z,2.83,14.0,10171,10023
2016-01-25T09:47:59.000Z,2016-01-25T09:51:28.000Z,0.5,4.5,10007,10013
2016-01-07T20:56:43.000Z,2016-01-07T21:06:16.000Z,1.7,8.5,10001,10003
2016-01-02T22:15:16.000Z,2016-01-02T22:48:31.000Z,15.62,52.0,11436,10018
2016-01-16T09:10:57.000Z,2016-01-16T09:28:19.000Z,8.77,25.5,11371,10110
2016-01-17T21:30:23.000Z,2016-01-17T21:43:46.000Z,3.5,13.0,10001,10028
2016-01-13T10:11:17.000Z,2016-01-13T10:18:06.000Z,0.9,6.5,10199,10199
2016-01-20T12:05:08.000Z,2016-01-20T12:11:48.000Z,0.78,6.0,10154,10103
2016-01-16T13:12:45.000Z,2016-01-16T13:17:42.000Z,0.54,5.0,10007,10271
2016-01-14T15:25:12.000Z,2016-01-14T15:45:10.000Z,2.7,14.5,10021,10009
2016-01-28T23:14:17.000Z,2016-01-28T23:17:14.000Z,0.7,4.5,10018,10111
2016-01-31T15:52:42.000Z,2016-01-31T16:07:38.000Z,2.17,11.5,10021,10001
2016-01-10T03:58:27.000Z,2016-01-10T04:10:39.000Z,1.9,10.0,10001,10110
2016-01-21T19:49:57.000Z,2016-01-21T19:55:33.000Z,0.76,5.5,10023,10023
2016-01-22T23:15:33.000Z,2016-01-22T23:20:39.000Z,0.59,5.0,10001,10016
2016-01-22T15:49:36.000Z,2016-01-22T16:04:28.000Z,1.6,11.0,10018,10199
2016-01-09T19:52:14.000Z,2016-01-09T20:04:49.000Z,3.27,12.0,10018,10025
2016-01-19T07:39:18.000Z,2016-01-19T07:44:53.000Z,0.9,5.5,10009,10003
2016-01-05T08:07:51.000Z,2016-01-05T08:20:42.000Z,2.46,11.0,10018,10009
2016-01-30T17:45:18.000Z,2016-01-30T17:55:22.000Z,1.88,9.5,10029,10153
2016-01-05T19:24:25.000Z,2016-01-05T19:32:13.000Z,1.3,7.5,10119,10199
2016-01-07T12:43:57.000Z,2016-01-07T12:52:02.000Z,2.0,9.0,10005,10013
2016-01-03T19:55:05.000Z,2016-01-03T19:57:44.000Z,0.34,3.5,10016,10001
2016-01-07T01:58:56.000Z,2016-01-07T02:07:58.000Z,2.29,9.5,10012,10006
2016-01-09T13:39:27.000Z,2016-01-09T13:45:37.000Z,1.17,6.5,10162,10023
2016-01-20T09:32:57.000Z,2016-01-20T09:47:24.000Z,2.45,11.5,10044,10020
2016-01-27T16:28:52.000Z,2016-01-27T16:32:18.000Z,0.5,4.5,10027,10115
2016-01-04T20:29:17.000Z,2016-01-04T20:54:21.000Z,10.87,33.0,11371,10012
2016-01-26T15:43:28.000Z,2016-01-26T16:01:17.000Z,1.75,11.5,10028,10065
2016-01-19T15:20:56.000Z,2016-01-19T15:28:46.000Z,0.92,7.0,10001,10110
2016-01-21T13:53:15.000Z,2016-01-21T14:27:12.000Z,4.3,23.0,10278,10018
2016-01-12T19:42:02.000Z,2016-01-12T19:56:48.000Z,2.44,12.0,10003,10018
2016-01-11T20:15:32.000Z,2016-01-11T20:26:13.000Z,2.25,10.0,10044,10023
2016-01-31T15:17:33.000Z,2016-01-31T16:03:32.000Z,11.66,41.0,10012,11371
2016-01-21T06:16:17.000Z,2016-01-21T06:24:26.000Z,1.4,7.5,10001,10016
2016-01-29T08:29:17.000Z,2016-01-29T08:45:05.000Z,6.12,19.5,10280,10017
2016-01-09T11:41:46.000Z,2016-01-09T11:54:40.000Z,1.88,10.5,10199,10020
2016-01-16T23:00:41.000Z,2016-01-16T23:27:30.000Z,4.5,19.5,10002,10019
2016-01-30T08:21:08.000Z,2016-01-30T08:32:51.000Z,2.36,10.5,10011,10018
2016-01-08T06:28:19.000Z,2016-01-08T06:36:12.000Z,2.04,8.5,10022,10001
2016-01-01T23:22:30.000Z,2016-01-01T23:36:57.000Z,4.6,15.0,10011,10028
2016-01-12T21:39:07.000Z,2016-01-12T21:49:06.000Z,2.2,9.5,10152,10003
2016-01-13T21:25:44.000Z,2016-01-13T21:28:46.000Z,0.7,4.5,10199,10199
2016-01-28T02:10:35.000Z,2016-01-28T02:31:49.000Z,6.6,20.5,10009,10026
2016-01-17T04:14:32.000Z,2016-01-17T04:34:33.000Z,5.2,18.5,10014,11231
2016-01-19T12:43:10.000Z,2016-01-19T12:52:23.000Z,1.9,8.5,11377,11106
2016-01-07T13:33:18.000Z,2016-01-07T13:41:45.000Z,0.67,6.5,10282,10271
2016-01-15T13:21:55.000Z,2016-01-15T13:28:51.000Z,0.89,6.5,10028,10044
2016-01-06T00:29:31.000Z,2016-01-06T00:36:06.000Z,1.0,6.5,10003,10002
2016-01-11T07:11:39.000Z,2016-01-11T07:20:32.000Z,1.71,8.5,10021,10017
2016-01-10T22:07:40.000Z,2016-01-10T22:13:05.000Z,1.3,6.0,10009,10001
2016-01-12T11:57:54.000Z,2016-01-12T12:21:57.000Z,3.3,16.5,10025,10153
2016-01-09T01:21:14.000Z,2016-01-09T01:26:56.000Z,0.4,5.5,10110,10018
2016-01-18T16:52:52.000Z,2016-01-18T16:56:52.000Z,0.7,5.0,10026,10035
2016-01-10T15:41:49.000Z,2016-01-10T15:46:29.000Z,1.0,5.5,10028,10021
2016-01-09T23:37:26.000Z,2016-01-09T23:49:43.000Z,1.45,9.5,10003,10011
2016-01-29T08:23:26.000Z,2016-01-29T08:34:00.000Z,1.37,8.5,10044,10022
2016-01-11T23:15:50.000Z,2016-01-11T23:23:20.000Z,2.9,10.5,10002,11206
2016-01-23T02:41:51.000Z,2016-01-23T02:51:08.000Z,1.8,8.0,10103,10023
2016-01-16T00:36:14.000Z,2016-01-16T00:56:45.000Z,3.82,16.0,10014,10022
2016-01-06T21:53:33.000Z,2016-01-06T22:09:38.000Z,3.8,14.5,10065,10044
2016-01-31T17:46:56.000Z,2016-01-31T18:11:17.000Z,3.4,17.0,10003,11201
2016-01-09T19:37:45.000Z,2016-01-09T19:45:33.000Z,0.8,6.5,10009,10003
2016-01-28T20:14:16.000Z,2016-01-28T20:38:14.000Z,9.28,28.5,11371,10018
2016-01-25T22:32:48.000Z,2016-01-25T22:39:08.000Z,0.86,5.5,10199,10018
2016-01-16T00:42:48.000Z,2016-01-16T00:53:46.000Z,1.9,9.5,10003,10013
2016-01-31T11:25:19.000Z,2016-01-31T11:37:25.000Z,2.4,10.5,10009,10278
2016-01-05T11:52:29.000Z,2016-01-05T11:55:05.000Z,0.56,4.0,10022,10171
2016-01-07T10:45:48.000Z,2016-01-07T11:07:19.000Z,2.5,15.0,10003,10022
2016-01-28T21:48:25.000Z,2016-01-28T22:09:50.000Z,2.2,14.5,10119,10002
2016-01-28T07:52:12.000Z,2016-01-28T08:17:12.000Z,3.3,17.0,10027,10103
2016-01-27T21:40:18.000Z,2016-01-27T21:46:39.000Z,0.93,6.0,10199,10020
2016-01-18T16:18:24.000Z,2016-01-18T16:27:09.000Z,1.39,7.5,10021,10044
2016-01-26T01:25:47.000Z,2016-01-26T01:32:24.000Z,1.21,6.5,10002,10009
2016-01-17T13:23:44.000Z,2016-01-17T13:30:20.000Z,0.92,6.5,10018,10199
2016-01-02T15:27:24.000Z,2016-01-02T15:34:14.000Z,1.81,8.0,10011,10282
2016-01-06T19:48:43.000Z,2016-01-06T20:03:50.000Z,2.2,11.5,10271,10012
2016-01-22T23:39:08.000Z,2016-01-22T23:59:07.000Z,3.4,15.0,10017,10014
2016-01-01T02:07:43.000Z,2016-01-01T02:14:12.000Z,2.0,8.0,10017,10021
2016-01-06T08:26:29.000Z,2016-01-06T08:31:08.000Z,1.09,5.5,10162,10023
2016-01-06T18:47:22.000Z,2016-01-06T19:00:28.000Z,2.73,12.0,10012,11217
2016-01-07T17:19:33.000Z,2016-01-07T17:55:36.000Z,11.24,34.0,11371,10065
2016-01-26T12:43:30.000Z,2016-01-26T13:13:15.000Z,3.56,20.0,10011,10019
2016-01-18T15:35:32.000Z,2016-01-18T15:43:06.000Z,0.91,6.5,10119,10110
2016-01-16T22:54:52.000Z,2016-01-16T23:06:36.000Z,3.46,13.0,10002,10271
2016-01-10T16:08:00.000Z,2016-01-10T16:10:25.000Z,0.3,3.5,10119,10018
2016-01-08T11:01:43.000Z,2016-01-09T10:46:28.000Z,1.5,8.5,10154,10001
2016-01-12T23:48:26.000Z,2016-01-13T00:06:58.000Z,10.05,29.0,10020,10468
2016-01-26T11:09:29.000Z,2016-01-26T11:30:50.000Z,1.7,13.5,10119,10153
2016-01-31T12:54:30.000Z,2016-01-31T12:59:20.000Z,0.71,5.5,10023,10023
2016-01-09T17:19:51.000Z,2016-01-09T17:32:16.000Z,2.36,10.5,10154,10003
2016-01-03T21:46:41.000Z,2016-01-03T21:57:33.000Z,3.0,11.5,10119,10023
2016-01-12T16:41:22.000Z,2016-01-12T16:45:44.000Z,0.3,5.0,10011,10003
2016-01-17T22:51:36.000Z,2016-01-17T22:53:47.000Z,0.98,4.5,10021,10028
2016-01-07T13:10:45.000Z,2016-01-07T13:14:27.000Z,0.63,4.5,10119,10011
2016-01-28T17:19:29.000Z,2016-01-28T17:41:27.000Z,2.0,14.5,10012,10001
2016-01-28T20:30:17.000Z,2016-01-28T20:49:38.000Z,3.24,14.5,10110,10278
2016-01-27T20:33:03.000Z,2016-01-27T20:37:24.000Z,0.9,5.5,10153,10021
2016-01-08T17:23:04.000Z,2016-01-08T18:25:50.000Z,21.8,52.0,11422,10271
2016-01-18T22:56:43.000Z,2016-01-18T23:04:39.000Z,1.72,7.5,10023,10044
2016-01-29T15:54:02.000Z,2016-01-29T16:04:03.000Z,3.01,11.5,10278,10009
2016-01-25T19:29:07.000Z,2016-01-25T19:40:03.000Z,2.43,10.0,10029,10023
2016-01-06T16:45:12.000Z,2016-01-06T16:58:48.000Z,2.25,10.5,10014,10013
2016-01-11T15:33:41.000Z,2016-01-11T15:45:20.000Z,1.1,9.0,10028,10029
2016-01-12T10:35:20.000Z,2016-01-12T10:52:04.000Z,3.77,16.5,10012,10006
2016-01-17T22:13:01.000Z,2016-01-17T22:26:27.000Z,2.51,12.0,10023,10171
2016-01-04T08:38:49.000Z,2016-01-04T08:41:42.000Z,0.7,4.5,10011,10001
2016-01-12T06:25:06.000Z,2016-01-12T06:39:27.000Z,4.64,15.0,10011,10029
2016-01-16T19:21:00.000Z,2016-01-16T19:29:24.000Z,1.7,8.0,10153,10001
2016-01-29T23:13:23.000Z,2016-01-29T23:29:46.000Z,3.45,14.0,10028,11109
2016-01-05T18:11:15.000Z,2016-01-05T18:20:13.000Z,1.0,7.5,10119,10018
2016-01-27T00:43:18.000Z,2016-01-27T01:14:44.000Z,7.7,27.0,10003,11105
2016-01-29T09:56:32.000Z,2016-01-29T10:02:29.000Z,0.55,5.5,10003,10001
2016-01-29T09:59:47.000Z,2016-01-29T10:02:24.000Z,0.6,4.0,10103,10018
2016-01-20T11:25:59.000Z,2016-01-20T11:40:05.000Z,1.7,10.5,10018,10001
2016-01-19T20:34:24.000Z,2016-01-19T20:45:25.000Z,2.2,10.0,10018,10014
2016-01-15T11:35:19.000Z,2016-01-15T11:46:08.000Z,1.5,9.0,10022,10023
2016-01-27T16:33:41.000Z,2016-01-27T16:37:57.000Z,0.57,4.5,10028,10028
2016-01-25T21:15:49.000Z,2016-01-25T21:38:31.000Z,5.75,21.5,10011,10069
2016-01-17T10:51:40.000Z,2016-01-17T11:13:46.000Z,11.13,32.0,10018,11371
2016-01-14T19:25:14.000Z,2016-01-14T19:41:24.000Z,6.17,19.5,10103,10031
2016-01-15T01:16:08.000Z,2016-01-15T01:20:03.000Z,0.6,4.5,10017,10016
2016-01-12T19:57:54.000Z,2016-01-12T20:04:51.000Z,1.3,7.0,10023,10023
2016-01-25T00:40:34.000Z,2016-01-25T00:48:58.000Z,1.75,8.0,10011,10018
2016-01-02T00:44:14.000Z,2016-01-02T00:50:33.000Z,2.02,7.5,10026,10023
2016-01-07T16:47:44.000Z,2016-01-07T17:05:41.000Z,4.3,16.5,10044,10011
2016-01-07T19:33:03.000Z,2016-01-07T19:42:00.000Z,1.79,8.5,10018,10001
2016-01-13T00:28:31.000Z,2016-01-13T00:36:10.000Z,1.59,7.5,11206,11211
2016-01-18T22:48:08.000Z,2016-01-18T22:52:38.000Z,1.48,6.5,10028,10065
2016-01-09T22:36:33.000Z,2016-01-09T22:43:52.000Z,1.6,7.5,10065,10017
2016-01-19T04:10:01.000Z,2016-01-19T04:37:05.000Z,13.4,38.5,10020,11228
2016-01-04T08:26:01.000Z,2016-01-04T08:45:49.000Z,3.86,16.0,10022,11103
2016-01-05T13:27:48.000Z,2016-01-05T13:49:51.000Z,12.4,35.0,10280,11223
2016-01-27T22:22:06.000Z,2016-01-27T22:29:43.000Z,0.65,6.5,10069,10069
2016-01-24T13:47:40.000Z,2016-01-24T13:56:17.000Z,1.33,8.0,10025,10023
2016-01-12T00:51:05.000Z,2016-01-12T00:56:39.000Z,1.22,6.5,11377,11102
2016-01-28T15:49:29.000Z,2016-01-28T15:56:10.000Z,0.74,6.0,10199,10011
2016-01-12T07:45:41.000Z,2016-01-12T07:59:46.000Z,2.7,12.0,10162,10065
2016-01-19T09:55:53.000Z,2016-01-19T09:59:58.000Z,0.4,4.5,10003,10003
2016-01-10T15:46:23.000Z,2016-01-10T15:50:09.000Z,1.26,5.5,10035,10029
2016-01-02T17:22:48.000Z,2016-01-02T17:32:10.000Z,2.3,9.5,10001,10013
2016-01-30T20:05:21.000Z,2016-01-30T20:09:16.000Z,0.8,5.0,10014,10199
2016-01-31T00:12:50.000Z,2016-01-31T00:22:47.000Z,1.55,9.0,10023,10028
2016-01-31T21:12:47.000Z,2016-01-31T21:25:20.000Z,2.5,11.0,10103,10003
2016-01-27T09:00:15.000Z,2016-01-27T09:10:54.000Z,0.71,7.5,10171,10022
2016-01-04T10:15:14.000Z,2016-01-04T10:17:45.000Z,0.2,3.5,10012,10278
2016-01-04T13:16:06.000Z,2016-01-04T13:19:00.000Z,0.61,4.5,10167,10153
2016-01-14T12:16:11.000Z,2016-01-14T12:20:07.000Z,0.5,4.5,10018,10018
2016-01-31T17:49:42.000Z,2016-01-31T18:13:45.000Z,4.6,18.5,10011,11109
2016-01-08T16:26:17.000Z,2016-01-08T16:31:09.000Z,1.0,5.5,10011,10014
2016-01-14T11:00:44.000Z,2016-01-14T11:11:31.000Z,1.2,8.5,10017,10103
2016-01-08T18:29:13.000Z,2016-01-08T18:35:15.000Z,1.29,6.5,10023,10025
2016-01-28T09:19:41.000Z,2016-01-28T09:30:17.000Z,1.18,8.0,10153,10021
2016-01-07T08:44:41.000Z,2016-01-07T09:06:22.000Z,2.5,15.5,10009,10022
2016-01-14T20:55:51.000Z,2016-01-14T20:59:17.000Z,0.64,4.5,10110,10112
2016-01-16T02:34:31.000Z,2016-01-16T02:58:18.000Z,8.9,26.5,10003,10039
2016-01-01T23:04:37.000Z,2016-01-01T23:33:02.000Z,7.44,25.5,10001,11213
2016-01-08T12:31:33.000Z,2016-01-08T12:38:38.000Z,0.95,6.5,10065,10023
2016-01-17T00:45:29.000Z,2016-01-17T00:56:08.000Z,2.06,9.5,10199,10153
2016-01-28T20:52:00.000Z,2016-01-28T21:02:55.000Z,2.16,9.5,10153,10028
2016-01-22T01:14:22.000Z,2016-01-22T01:19:43.000Z,1.44,7.0,10016,10022
2016-01-06T16:42:38.000Z,2016-01-06T16:48:12.000Z,0.83,5.5,10011,10001
2016-01-12T10:09:43.000Z,2016-01-12T10:21:44.000Z,1.1,9.0,10199,10001
2016-01-29T20:13:36.000Z,2016-01-29T20:26:26.000Z,3.29,12.5,10282,10199
2016-01-29T20:18:55.000Z,2016-01-29T20:26:15.000Z,1.27,7.0,10011,10007
2016-01-05T11:52:48.000Z,2016-01-05T12:30:18.000Z,17.7,52.0,11422,10110
2016-01-18T08:10:46.000Z,2016-01-18T08:26:46.000Z,5.28,17.5,10019,10280
2016-01-12T11:59:44.000Z,2016-01-12T12:10:50.000Z,1.56,9.0,10023,10021
2016-01-24T17:14:39.000Z,2016-01-24T17:27:29.000Z,2.04,10.0,10011,10154
2016-01-01T10:42:18.000Z,2016-01-01T10:52:43.000Z,2.51,10.5,10014,10103
2016-01-13T12:49:23.000Z,2016-01-13T13:01:04.000Z,1.41,9.0,10103,10110
2016-01-12T14:43:05.000Z,2016-01-12T14:55:26.000Z,3.0,11.5,10110,11222
2016-01-11T17:18:12.000Z,2016-01-11T17:33:54.000Z,1.75,11.5,10003,10012
2016-01-31T02:32:17.000Z,2016-01-31T02:35:01.000Z,0.76,4.5,10025,10162
2016-01-21T18:37:03.000Z,2016-01-21T18:46:29.000Z,1.4,8.0,10028,10023
2016-01-13T07:29:47.000Z,2016-01-13T07:38:12.000Z,2.1,9.0,10044,10017
2016-01-31T16:51:39.000Z,2016-01-31T17:07:45.000Z,2.88,13.0,10001,10023
2016-01-21T08:34:17.000Z,2016-01-21T08:51:39.000Z,2.8,13.5,10025,10037
2016-01-17T19:05:06.000Z,2016-01-17T19:12:27.000Z,1.22,7.0,10011,10119
2016-01-07T18:16:22.000Z,2016-01-07T18:22:09.000Z,0.5,5.5,10162,10025
2016-01-30T20:00:20.000Z,2016-01-30T20:10:56.000Z,1.02,8.0,10014,10003
2016-01-07T16:03:00.000Z,2016-01-07T16:08:35.000Z,0.7,5.5,10014,10011
2016-01-11T20:28:47.000Z,2016-01-11T20:38:35.000Z,2.3,10.0,10112,10162
2016-01-29T08:39:10.000Z,2016-01-29T08:57:25.000Z,2.66,13.5,10110,10044
2016-01-01T16:30:57.000Z,2016-01-01T16:57:14.000Z,5.86,23.0,10022,11372
2016-01-07T19:31:40.000Z,2016-01-07T19:34:44.000Z,0.3,4.0,10023,10023
2016-01-09T20:14:25.000Z,2016-01-09T20:35:10.000Z,2.24,14.0,10110,10011
2016-01-13T07:24:27.000Z,2016-01-13T07:37:48.000Z,1.92,10.5,10044,10162
2016-01-18T22:08:09.000Z,2016-01-18T22:15:19.000Z,0.9,6.5,10154,10020
2016-01-05T09:35:32.000Z,2016-01-05T09:49:06.000Z,1.16,9.5,10003,10011
2016-01-17T14:35:57.000Z,2016-01-17T14:54:42.000Z,6.33,21.0,10013,10017
2016-01-29T22:05:00.000Z,2016-01-29T22:23:47.000Z,2.38,13.5,10022,10003
2016-01-13T08:28:11.000Z,2016-01-13T08:33:00.000Z,0.8,5.0,10003,10011
2016-01-11T07:57:12.000Z,2016-01-11T08:03:22.000Z,0.6,5.5,10011,10003
2016-01-15T09:12:22.000Z,2016-01-15T09:19:41.000Z,1.2,7.0,10162,10028
2016-01-17T01:28:57.000Z,2016-01-17T01:36:52.000Z,1.49,8.0,11217,11238
2016-01-12T08:18:55.000Z,2016-01-12T08:26:11.000Z,1.22,7.0,10003,10110
2016-01-13T10:54:08.000Z,2016-01-13T11:05:20.000Z,1.9,9.5,10021,10162
2016-01-30T21:02:14.000Z,2016-01-30T21:08:39.000Z,0.69,6.0,10044,10065
2016-01-07T13:07:48.000Z,2016-01-07T13:16:03.000Z,1.15,7.0,10103,10018
2016-01-16T16:01:43.000Z,2016-01-16T16:11:46.000Z,1.65,9.0,10103,10162
2016-01-25T16:37:28.000Z,2016-01-25T17:04:17.000Z,5.79,23.0,10001,10038
2016-01-25T19:14:49.000Z,2016-01-25T19:20:19.000Z,1.0,5.5,10018,10019
2016-01-16T20:24:59.000Z,2016-01-16T20:38:00.000Z,1.6,9.5,10009,10001
2016-01-12T23:43:21.000Z,2016-01-12T23:46:22.000Z,0.4,4.0,10001,10003
2016-01-29T00:53:04.000Z,2016-01-29T00:58:11.000Z,0.67,5.0,10011,10014
2016-01-07T10:17:11.000Z,2016-01-07T10:22:36.000Z,0.5,5.0,10065,10021
2016-01-20T07:12:17.000Z,2016-01-20T07:20:38.000Z,1.89,8.5,10065,10110
2016-01-05T09:03:01.000Z,2016-01-05T09:09:06.000Z,0.69,5.5,10171,10153
2016-01-25T19:35:34.000Z,2016-01-25T19:48:50.000Z,2.02,10.0,10001,10012
2016-01-26T23:00:32.000Z,2016-01-26T23:12:40.000Z,2.23,10.0,10018,10069
2016-01-22T23:25:13.000Z,2016-01-22T23:29:06.000Z,0.57,4.5,10022,10065
2016-01-18T13:11:34.000Z,2016-01-18T13:23:12.000Z,1.0,8.5,10199,10110
2016-01-09T02:13:14.000Z,2016-01-09T02:29:55.000Z,5.48,17.5,10017,11103
2016-01-03T09:00:30.000Z,2016-01-03T09:04:38.000Z,0.76,5.0,11369,11369
2016-01-10T16:41:12.000Z,2016-01-10T16:48:42.000Z,1.31,7.0,10001,10018
2016-01-18T07:05:51.000Z,2016-01-18T07:12:39.000Z,1.31,7.0,11105,11106
2016-01-13T02:23:30.000Z,2016-01-13T02:37:57.000Z,4.7,16.0,10002,11213
2016-01-15T18:27:09.000Z,2016-01-15T18:59:07.000Z,9.29,30.5,11424,11424
2016-01-02T19:58:08.000Z,2016-01-02T20:01:36.000Z,0.3,4.0,10012,10012
2016-01-29T11:46:54.000Z,2016-01-29T11:50:50.000Z,0.6,4.5,10044,10028
2016-01-17T12:57:25.000Z,2016-01-17T13:09:32.000Z,5.6,17.0,10017,11201
2016-01-08T01:29:35.000Z,2016-01-08T01:43:40.000Z,4.13,14.5,10023,10003
2016-01-26T18:11:56.000Z,2016-01-26T18:43:21.000Z,4.88,23.0,10103,10282
2016-01-13T13:30:37.000Z,2016-01-13T13:44:49.000Z,1.33,10.0,10017,10065
2016-01-21T00:57:06.000Z,2016-01-21T01:00:13.000Z,0.65,4.5,10021,10028
2016-01-05T17:31:22.000Z,2016-01-05T17:43:12.000Z,1.9,10.0,10162,10069
2016-01-28T20:35:57.000Z,2016-01-28T20:40:41.000Z,0.55,5.0,10026,10025
2016-01-20T11:43:01.000Z,2016-01-20T11:51:43.000Z,1.62,8.0,10022,10028
2016-01-28T20:17:41.000Z,2016-01-28T20:23:45.000Z,0.8,6.0,10002,10003
2016-01-30T18:37:58.000Z,2016-01-30T18:58:12.000Z,3.1,15.0,10019,10028
2016-01-01T21:35:34.000Z,2016-01-01T21:49:06.000Z,1.76,10.5,10103,10001
2016-01-09T12:44:30.000Z,2016-01-09T12:55:03.000Z,2.0,10.0,10002,10006
2016-01-19T01:02:53.000Z,2016-01-19T01:29:05.000Z,17.54,52.0,11422,10003
2016-01-05T09:52:10.000Z,2016-01-05T10:25:43.000Z,5.3,25.5,10154,10007
2016-01-19T19:09:39.000Z,2016-01-19T19:22:34.000Z,1.84,10.0,10011,10003
2016-01-11T09:21:10.000Z,2016-01-11T09:24:10.000Z,0.27,4.0,11201,11201
2016-01-09T20:37:52.000Z,2016-01-09T20:43:26.000Z,1.1,6.5,10162,10025
2016-01-17T04:15:58.000Z,2016-01-17T04:24:07.000Z,1.5,8.0,10002,10014
2016-01-24T19:29:31.000Z,2016-01-24T19:35:57.000Z,1.23,6.5,10013,10003
2016-01-22T23:57:20.000Z,2016-01-23T00:33:01.000Z,4.9,23.0,10103,11103
2016-01-26T10:09:39.000Z,2016-01-26T10:17:01.000Z,1.13,7.0,10167,10009
2016-01-26T14:14:35.000Z,2016-01-26T14:37:00.000Z,2.27,14.5,10065,10029
2016-01-07T17:33:07.000Z,2016-01-07T17:41:26.000Z,1.3,7.5,10065,10021
2016-01-18T19:36:38.000Z,2016-01-18T19:47:35.000Z,3.48,12.5,10014,10038
2016-01-17T10:15:09.000Z,2016-01-17T10:28:44.000Z,4.7,15.0,10021,10012
2016-01-08T21:24:27.000Z,2016-01-08T21:29:54.000Z,0.6,5.5,10021,10021
2016-01-16T18:09:44.000Z,2016-01-17T18:03:39.000Z,8.26,29.0,10025,10009
2016-01-22T09:38:13.000Z,2016-01-22T09:46:29.000Z,0.7,6.5,10199,10001
